Name	Id	Pal	Act	QuestFlag	QuestFlagEx	Layer	SizeX	SizeY	SizeX(N)	SizeY(N)	SizeX(H)	SizeY(H)	OffsetX	OffsetY	Depend	Teleport	Rain	Mud	NoPer	LOSDraw	FloorFilter	BlankScreen	DrawEdges	IsInside	DrlgType	LevelType	SubType	SubTheme	SubWaypoint	SubShrine	Vis0	Vis1	Vis2	Vis3	Vis4	Vis5	Vis6	Vis7	Warp0	Warp1	Warp2	Warp3	Warp4	Warp5	Warp6	Warp7	Intensity	Red	Green	Blue	Portal	Position	SaveMonsters	Quest	WarpDist	MonLvl1	MonLvl2	MonLvl3	MonLvl1Ex	MonLvl2Ex	MonLvl3Ex	MonDen	MonDen(N)	MonDen(H)	MonUMin	MonUMax	MonUMin(N)	MonUMax(N)	MonUMin(H)	MonUMax(H)	MonWndr	MonSpcWalk	NumMon	mon1	mon2	mon3	mon4	mon5	mon6	mon7	mon8	mon9	mon10	mon11	mon12	mon13	mon14	mon15	mon16	mon17	mon18	mon19	mon20	mon21	mon22	mon23	mon24	mon25	rangedspawn	nmon1	nmon2	nmon3	nmon4	nmon5	nmon6	nmon7	nmon8	nmon9	nmon10	nmon11	nmon12	nmon13	nmon14	nmon15	nmon16	nmon17	nmon18	nmon19	nmon20	nmon21	nmon22	nmon23	nmon24	nmon25	umon1	umon2	umon3	umon4	umon5	umon6	umon7	umon8	umon9	umon10	umon11	umon12	umon13	umon14	umon15	umon16	umon17	umon18	umon19	umon20	umon21	umon22	umon23	umon24	umon25	cmon1	cmon2	cmon3	cmon4	cpct1	cpct2	cpct3	cpct4	camt1	camt2	camt3	camt4	Themes	SoundEnv	Waypoint	LevelName	LevelWarp	EntryFile	ObjGrp0	ObjGrp1	ObjGrp2	ObjGrp3	ObjGrp4	ObjGrp5	ObjGrp6	ObjGrp7	ObjPrb0	ObjPrb1	ObjPrb2	ObjPrb3	ObjPrb4	ObjPrb5	ObjPrb6	ObjPrb7	Beta
Act 3 - Temple 3	96	2	2			70	24	24	24	24	24	24	3000	1248	0	1	1	0	0	1	1	1	0	1	2	22	-1	-1	-1	-1	81	81	0	0	0	0	0	0	62	63	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	100	23	48	73	23	53	84	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4		clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4	clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4	rat	minispider	snake	parrot	30	30	30	30					0	28	255	Forgotten Reliquary	To The Forgotten Reliquary	A3L22	60	61	59	60	0	0	0	0	50	25	45	33	0	0	0	0	0
Act 3 - Temple 4	97	2	2			71	24	24	24	24	24	24	3000	1372	0	1	1	0	0	1	1	1	0	1	2	22	-1	-1	-1	-1	81	81	0	0	0	0	0	0	62	63	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	100	24	49	74	24	54	85	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4		clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4	clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4	rat	minispider	snake	parrot	30	30	30	30					0	28	255	Forgotten Temple	To The Forgotten Temple	A3L23	60	61	59	60	0	0	0	0	50	25	45	33	0	0	0	0	0
Act 3 - Temple 5	98	2	2			72	24	24	24	24	24	24	3000	1496	0	1	1	0	0	1	1	1	0	1	2	22	-1	-1	-1	-1	82	82	0	0	0	0	0	0	62	63	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	100	24	49	74	24	54	85	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4		clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4	clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4	rat	minispider	snake	parrot	30	30	30	30					0	28	255	Ruined Fane	To The Ruined Fane	A3L24	60	61	59	60	0	0	0	0	50	25	45	33	0	0	0	0	0
Act 3 - Temple 6	99	2	2			73	24	24	24	24	24	24	3000	1620	0	1	1	0	0	1	1	1	0	1	2	22	-1	-1	-1	-1	82	82	0	0	0	0	0	0	62	63	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	100	24	49	74	24	54	85	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4		clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4	clawviper5	baboon4	scarab5	bonefetish4	vulture4	fetish4	fetishblow4	fetishshaman4	mummy4	unraveler4	mosquito3	frogdemon2	tentaclehead2	willowisp2	arach4	batdemon4	brute5	corruptrogue5	cr_archer5	cr_lancer5	zealot2	cantor2	vampire3	councilmember1	swarm4	rat	minispider	snake	parrot	30	30	30	30					0	28	255	Disused Reliquary	To The Disused Reliquary	A3L25	60	61	59	60	0	0	0	0	50	25	45	33	0	0	0	0	0
Act 3 - Mephisto 1	100	2	2	21	21	74	200	200	200	200	200	200	3500	1000	0	1	1	0	0	1	1	1	0	1	1	22	-1	-1	-1	-1	101	101	83	83	0	0	0	0	67	68	65	66	-1	-1	-1	-1	0	255	255	255	0	0	1	0	3800	25	50	75	25	55	83	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	mummy5	vampire4	fetish5	bonefetish5	fetishblow5	fetishshaman5	blunderbore3	megademon1	regurgitator1	doomknight1	vilemother1	vilechild1	baboon6	mosquito4	councilmember3	zealot3	cantor3	thornhulk3	unraveler4	fingermage1	mummy4	clawviper5	scarab5	brute5	sandraider5		mummy5	vampire4	fetish5	bonefetish5	fetishblow5	fetishshaman5	blunderbore3	megademon1	regurgitator1	doomknight1	vilemother1	vilechild1	baboon6	mosquito4	councilmember3	zealot3	cantor3	thornhulk3	unraveler4	fingermage1	mummy4	clawviper5	scarab5	brute5	sandraider5	mummy5	vampire4	fetish5	bonefetish5	fetishblow5	fetishshaman5	blunderbore3	megademon1	regurgitator1	doomknight1	vilemother1	vilechild1	baboon6	mosquito4	councilmember3	zealot3	cantor3	thornhulk3	unraveler4	fingermage1	mummy4	clawviper5	scarab5	brute5	sandraider5	rat	minispider	snake	parrot	30	30	30	30					0	30	255	Durance of Hate Level 1	To The Durance of Hate Level 1	A3L26	60	61	59	74	0	0	0	0	50	25	45	45	0	0	0	0	0
Act 3 - Mephisto 2	101	2	2	21	21	75	200	200	200	200	200	200	3500	1300	0	1	1	0	0	1	1	1	0	1	1	22	-1	-1	-1	-1	102	102	100	100	0	0	0	0	67	68	65	66	-1	-1	-1	-1	0	255	255	255	0	0	1	0	3700	25	50	75	25	55	83	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	mummy5	vampire4	fetish5	bonefetish5	fetishblow5	fetishshaman5	blunderbore3	megademon1	regurgitator1	doomknight1	vilemother1	vilechild1	baboon6	mosquito4	councilmember3	zealot3	cantor3	thornhulk3	unraveler4	fingermage1	mummy4	clawviper5	scarab5	brute5	sandraider5		mummy5	vampire4	fetish5	bonefetish5	fetishblow5	fetishshaman5	blunderbore3	megademon1	regurgitator1	doomknight1	vilemother1	vilechild1	baboon6	mosquito4	councilmember3	zealot3	cantor3	thornhulk3	unraveler4	fingermage1	mummy4	clawviper5	scarab5	brute5	sandraider5	mummy5	vampire4	fetish5	bonefetish5	fetishblow5	fetishshaman5	blunderbore3	megademon1	regurgitator1	doomknight1	vilemother1	vilechild1	baboon6	mosquito4	councilmember3	zealot3	cantor3	thornhulk3	unraveler4	fingermage1	mummy4	clawviper5	scarab5	brute5	sandraider5	rat	minispider	snake	parrot	30	30	30	30					0	30	26	Durance of Hate Level 2	To The Durance of Hate Level 2	A3L27	60	61	59	74	0	0	0	0	50	25	45	45	0	0	0	0	0
Act 3 - Mephisto 3	102	2	2	21	21	76	41	29	41	29	41	29	3500	1600	0	1	1	0	0	1	1	1	0	1	2	22	-1	-1	-1	-1	0	0	101	101	0	0	0	0	-1	-1	65	66	-1	-1	-1	-1	0	255	255	255	0	1	1	0	3800	25	50	75	25	55	83	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	mummy5	vampire4	fetish5	bonefetish5	fetishblow5	fetishshaman5	blunderbore3	megademon1	regurgitator1	doomknight1	vilemother1	vilechild1	baboon6	mosquito4	councilmember3	zealot3	cantor3	thornhulk3	unraveler4	fingermage1	mummy4	clawviper5	scarab5	brute5	sandraider5		mummy5	vampire4	fetish5	bonefetish5	fetishblow5	fetishshaman5	blunderbore3	megademon1	regurgitator1	doomknight1	vilemother1	vilechild1	baboon6	mosquito4	councilmember3	zealot3	cantor3	thornhulk3	unraveler4	fingermage1	mummy4	clawviper5	scarab5	brute5	sandraider5	mummy5	vampire4	fetish5	bonefetish5	fetishblow5	fetishshaman5	blunderbore3	megademon1	regurgitator1	doomknight1	vilemother1	vilechild1	baboon6	mosquito4	councilmember3	zealot3	cantor3	thornhulk3	unraveler4	fingermage1	mummy4	clawviper5	scarab5	brute5	sandraider5	rat	minispider	snake	parrot	30	30	30	30					0	30	255	Durance of Hate Level 3	To The Durance of Hate Level 3	A3L28	60	61	59	74	0	0	0	0	50	25	45	45	0	0	0	0	0
Act 4 - Town	103	3	3			77	32	24	32	24	32	24	1000	1000	0	1	1	0	0	0	1	1	0	0	2	26	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	140	255	255	255	0	1	0	0	2025	0	25	50				1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25																																																																													larva	rat	bug	snake	30	30	30	30					0	31	27	The Pandemonium Fortress	To The Pandemonium Fortress	A4L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 4 - Mesa 1	104	3	3			77	80	64	80	64	80	64	-1	-1	0	1	1	0	0	0	1	1	0	0	3	27	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	0	1	0	3900	26	51	76	26	56	82	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	willowisp3	thornhulk4	cantor4	fingermage2	regurgitator2	doomknight2	vilemother2	vilechild2	megademon2	evilhut	hellbovine	bighead6	foulcrow5	goatman6	clawviper6	sandraider6	sk_archer6	deathmauler1	zealot3	sandleaper5	batdemon5	quillrat6	vampire4	councilmember3			willowisp3	thornhulk4	cantor4	fingermage2	regurgitator2	doomknight2	vilemother2	vilechild2	megademon2	evilhut	hellbovine	bighead6	foulcrow5	goatman6	clawviper6	sandraider6	sk_archer6	deathmauler1	zealot3	sandleaper5	batdemon5	quillrat6	vampire4	councilmember3		willowisp3	thornhulk4	cantor4	fingermage2	regurgitator2	doomknight2	vilemother2	vilechild2	megademon2	evilhut	hellbovine	bighead6	foulcrow5	goatman6	clawviper6	sandraider6	sk_archer6	deathmauler1	zealot3	sandleaper5	batdemon5	quillrat6	vampire4	councilmember3		larva	rat	bug	snake	30	30	30	30					0	32	255	Outer Steppes	To The Outer Steppes	A4L2	46	47	77	0	0	0	0	0	30	80	70	0	0	0	0	0	0
Act 4 - Mesa 2	105	3	3			77	64	80	64	80	64	80	-1	-1	0	1	1	0	0	0	1	1	0	0	3	27	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	80	255	255	255	0	0	1	0	2025	26	51	76	26	56	83	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	willowisp3	thornhulk4	cantor4	fingermage2	regurgitator2	doomknight2	vilemother2	vilechild2	megademon2	evilhut	hellbovine	bighead6	foulcrow5	goatman6	clawviper6	sandraider6	sk_archer6	deathmauler1	zealot3	sandleaper5	batdemon5	quillrat6	vampire4	councilmember3			willowisp3	thornhulk4	cantor4	fingermage2	regurgitator2	doomknight2	vilemother2	vilechild2	megademon2	evilhut	hellbovine	bighead6	foulcrow5	goatman6	clawviper6	sandraider6	sk_archer6	deathmauler1	zealot3	sandleaper5	batdemon5	quillrat6	vampire4	councilmember3		willowisp3	thornhulk4	cantor4	fingermage2	regurgitator2	doomknight2	vilemother2	vilechild2	megademon2	evilhut	hellbovine	bighead6	foulcrow5	goatman6	clawviper6	sandraider6	sk_archer6	deathmauler1	zealot3	sandleaper5	batdemon5	quillrat6	vampire4	councilmember3		larva	rat	bug	snake	30	30	30	30					0	32	255	Plains of Despair	To The Plains of Despair	A4L3	46	47	77	0	0	0	0	0	30	80	70	0	0	0	0	0	0
Act 4 - Mesa 3	106	3	3			77	80	64	80	64	80	64	-1	-1	0	1	1	0	0	0	1	1	0	0	3	27	-1	-1	-1	-1	0	107	0	0	0	0	0	0	-1	69	-1	-1	-1	-1	-1	-1	40	255	255	255	0	0	1	0	2025	27	52	77	27	57	84	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	willowisp3	thornhulk4	cantor4	fingermage2	regurgitator2	doomknight2	vilemother2	vilechild2	megademon2	evilhut	hellbovine	bighead6	foulcrow5	goatman6	clawviper6	sandraider6	sk_archer6	deathmauler1	zealot3	sandleaper5	batdemon5	quillrat6	vampire4	councilmember3			willowisp3	thornhulk4	cantor4	fingermage2	regurgitator2	doomknight2	vilemother2	vilechild2	megademon2	evilhut	hellbovine	bighead6	foulcrow5	goatman6	clawviper6	sandraider6	sk_archer6	deathmauler1	zealot3	sandleaper5	batdemon5	quillrat6	vampire4	councilmember3		willowisp3	thornhulk4	cantor4	fingermage2	regurgitator2	doomknight2	vilemother2	vilechild2	megademon2	evilhut	hellbovine	bighead6	foulcrow5	goatman6	clawviper6	sandraider6	sk_archer6	deathmauler1	zealot3	sandleaper5	batdemon5	quillrat6	vampire4	councilmember3		larva	rat	bug	snake	30	30	30	30					0	32	28	City of the Damned	To The City of the Damned	A4L4	46	47	77	0	0	0	0	0	30	80	70	0	0	0	0	0	0
Act 4 - Lava 1	107	3	3			78	200	200	200	200	200	200	-1	-1	0	1	1	0	0	0	1	1	0	0	1	28	-1	-1	-1	-1	106	108	0	0	0	0	0	0	70	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	0	1	0	3800	27	52	77	27	57	85	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	5	25	sandmaggot5	willowisp4	blunderbore4	fingermage3	regurgitator3	doomknight3	vilemother3	vilechild3	megademon3	succubus1	siegebeast1	imp1	succubuswitch1	bloodlord1	bighead7	foulcrow6	goatman7	sk_archer7	putriddefiler1	minion1	overseer1	reanimatedhorde1	frozenhorror1	sandraider6	clawviper6		sandmaggot5	willowisp4	blunderbore4	fingermage3	regurgitator3	doomknight3	vilemother3	vilechild3	megademon3	succubus1	siegebeast1	imp1	succubuswitch1	bloodlord1	bighead7	foulcrow6	goatman7	sk_archer7	putriddefiler1	minion1	overseer1	reanimatedhorde1	frozenhorror1	sandraider6	clawviper6	sandmaggot5	willowisp4	blunderbore4	fingermage3	regurgitator3	doomknight3	vilemother3	vilechild3	megademon3	succubus1	siegebeast1	imp1	succubuswitch1	bloodlord1	bighead7	foulcrow6	goatman7	sk_archer7	putriddefiler1	minion1	overseer1	reanimatedhorde1	frozenhorror1	sandraider6	clawviper6	larva	rat	bug	snake	30	30	30	30					0	33	29	River of Flame	To The River of Flame	A4L5	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	0
Act 4 - Diablo 1	108	3	3			78	120	120	120	120	120	120	1500	1000	0	1	1	0	0	0	1	1	0	0	3	28	-1	-1	-1	-1	107	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	80	255	255	255	0	0	1	0	2025	28	53	78	28	58	85	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	sandmaggot5	willowisp4	blunderbore4	fingermage3	regurgitator3	doomknight3	vilemother3	vilechild3	megademon3	succubus1	siegebeast1	imp1	succubuswitch1	bloodlord1	bighead7	foulcrow6	goatman7	sk_archer7	putriddefiler1	minion1	overseer1	reanimatedhorde1	frozenhorror1	sandraider6	clawviper6		sandmaggot5	willowisp4	blunderbore4	fingermage3	regurgitator3	doomknight3	vilemother3	vilechild3	megademon3	succubus1	siegebeast1	imp1	succubuswitch1	bloodlord1	bighead7	foulcrow6	goatman7	sk_archer7	putriddefiler1	minion1	overseer1	reanimatedhorde1	frozenhorror1	sandraider6	clawviper6	sandmaggot5	willowisp4	blunderbore4	fingermage3	regurgitator3	doomknight3	vilemother3	vilechild3	megademon3	succubus1	siegebeast1	imp1	succubuswitch1	bloodlord1	bighead7	foulcrow6	goatman7	sk_archer7	putriddefiler1	minion1	overseer1	reanimatedhorde1	frozenhorror1	sandraider6	clawviper6	larva	rat	bug	snake	30	30	30	30					0	34	255	Chaos Sanctum	To Chaos Sanctum	A4L6	48	49	0	0	0	0	0	0	30	50	0	0	0	0	0	0	0
Expansion																1	1																																													1500	1500	6500	6500	6500	6500	6500	6500	6500	1		25																																																																													bunny	bat	chicken	rat	30	30	30	30																											
Act 5 - Town	109	4	4			79	40	40	40	40	40	40	1000	1000	0	1	1	0	0	0	1	1	0	0	2	29	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	1	0	0	2025	0	0	0				1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25																																																																													bunny	bat	chicken	rat	30	30	30	30					0	36	30	Harrogath	To Harrogath	A5L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Siege 1	110	4	4			79	240	48	240	48	240	48	760	1000	0	1	1	0	0	0	0	1	0	0	3	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	2025	24	49	74	24	58	80	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8		minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8	minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8	bunny	bat	chicken	rat	30	30	30	30					0	37	255	Bloody Foothills	To The Bloody Foothills	A5L2	99	100	101	102	103	104	105	106	40	25	25	25	25	25	25	25	0
Act 5 - Barricade 1	111	4	4			79	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	0	0	0	0	1	0	0	3	31	10	1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	3900	25	50	75	25	59	81	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8		minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8	minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8	bunny	bat	chicken	rat	30	30	30	30					0	37	31	Rigid Highlands	To The Rigid Highlands	A5L3	99	100	101	102	103	104	105	106	25	25	25	25	25	25	25	25	0
Act 5 - Barricade 2	112	4	4			79	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	0	0	0	0	1	0	0	3	31	10	1	-1	-1	0	0	113	0	0	0	0	0	-1	-1	71	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	2025	26	51	76	26	60	81	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8		minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8	minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8	bunny	bat	chicken	rat	30	30	30	30					0	37	32	Arreat Plateau	To The Arreat Plateau	A5L4	99	100	101	102	103	104	105	106	25	25	25	26	25	25	25	25	0
Act 5 - Ice Cave 1	113	4	4			80	200	200	200	200	200	200	2000	1000	0	1	1	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	112	115	114	0	0	0	0	0	73	74	75	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	61	82	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8			siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8		siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8		bunny	bat	chicken	rat	30	30	30	30					0	39	33	Crystalized Cavern Level 1	To The Crystalized Cavern Level 1	A5L7	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Ice Cave 1A	114	4	4			81	64	64	64	64	64	64	2000	1300	0	1	1	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	113	0	0	0	0	0	0	0	73	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	61	83	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8			siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8		siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8		bunny	bat	chicken	rat	30	30	30	30					0	39	255	Cellar of Pity	To The Cellar of Pity	A5L8	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
